"","member_id","week.date.vote","status","n"
"18238",179,2015-09-21,"Present",10
"18239",179,2015-10-05,"Present",22
"18240",179,2015-10-12,"Present",89
"18241",179,2015-10-26,"Present",295
"18242",179,2015-11-02,"Present",63
"18243",179,2015-11-09,"Present",58
"18244",179,2015-11-23,"Present",129
"18245",179,2015-11-30,"Absent",37
"18246",179,2015-11-30,"Present",45
"18247",179,2015-12-14,"Present",109
"18248",179,2015-12-21,"Present",68
"18249",179,2016-01-18,"Present",67
"18250",179,2016-02-01,"Absent",1
"18251",179,2016-02-01,"Present",77
"18252",179,2016-02-22,"Present",83
"18253",179,2016-03-07,"Present",157
"18254",179,2016-04-11,"Present",198
"18255",179,2016-04-25,"Present",143
"18256",179,2016-05-09,"Present",68
"18257",179,2016-05-23,"Present",62
"18258",179,2016-06-06,"Present",140
"18259",179,2016-06-20,"Present",55
"18260",179,2016-06-27,"Present",6
"18261",179,2016-07-04,"Absent",1
"18262",179,2016-07-04,"Present",218
"18263",179,2016-09-12,"Present",147
"18264",179,2016-10-03,"Present",139
"18265",179,2016-10-24,"Present",231
"18266",179,2016-11-21,"Present",136
"18267",179,2016-11-28,"Absent",40
"18268",179,2016-12-12,"Present",203
"18269",179,2017-01-16,"Present",35
"18270",179,2017-01-30,"Present",10
"18271",179,2017-02-13,"Present",219
"18272",179,2017-02-27,"Present",13
"18273",179,2017-03-13,"Present",116
"18274",179,2017-04-03,"Present",110
"18275",179,2017-04-24,"Absent",139
"18276",179,2017-05-15,"Present",58
"18277",179,2017-05-29,"Present",20
"18278",179,2017-06-12,"Present",60
"18279",179,2017-07-03,"Absent",1
"18280",179,2017-07-03,"Present",146
"18281",179,2017-09-11,"Present",128
"18282",179,2017-10-02,"Present",77
"18283",179,2017-10-23,"Present",247
"18284",179,2017-11-13,"Absent",2
"18285",179,2017-11-13,"Present",90
"18286",179,2017-11-27,"Present",29
"18287",179,2017-12-11,"Present",163
"18288",179,2018-01-22,"Absent",3
"18289",179,2018-01-22,"Present",114
"18290",179,2018-02-12,"Present",77
"18291",179,2018-03-05,"Present",124
"18292",179,2018-03-19,"Present",242
"18293",179,2018-04-23,"Present",230
"18294",179,2018-05-07,"Present",18
"18295",179,2018-06-04,"Present",218
"18296",179,2018-06-18,"Present",46
"18297",179,2018-07-09,"Absent",1
"18298",179,2018-07-09,"Present",156
"18299",179,2018-09-17,"Absent",2
"18300",179,2018-09-17,"Present",99
"18301",179,2018-10-08,"Absent",54
"18302",179,2018-10-29,"Present",262
"18303",179,2018-11-19,"Absent",162
"18304",179,2018-12-03,"Present",98
"18305",179,2018-12-17,"Absent",4
"18306",179,2018-12-17,"Present",436
"18307",179,2019-01-14,"Absent",1
"18308",179,2019-01-21,"Present",252
"18309",179,2019-02-04,"Present",49
"18310",179,2019-02-11,"Present",1
"18311",179,2019-02-18,"Present",372
"18312",179,2019-03-11,"Absent",2
"18313",179,2019-03-18,"Present",303
"18314",179,2019-03-25,"Present",2
"18315",179,2019-04-01,"Present",360
"18316",179,2019-04-08,"Present",68
"18317",179,2019-04-15,"Absent",6
"18318",179,2019-04-22,"Absent",44
"18319",179,2019-04-22,"Present",91
"18320",180,2014-07-21,"Present",39
"18321",180,2014-09-15,"Present",2
"18322",180,2014-09-22,"Present",41
"18323",180,2014-10-20,"Present",4
"18324",180,2014-10-27,"Present",54
"18325",180,2014-11-17,"Present",6
"18326",180,2014-11-24,"Present",20
"18327",180,2014-12-01,"Present",51
"18328",180,2014-12-15,"Present",10
"18329",180,2014-12-22,"Present",55
"18330",180,2015-01-12,"Present",5
"18331",180,2015-01-19,"Present",41
"18332",180,2015-02-09,"Present",44
"18333",180,2015-02-16,"Present",7
"18334",180,2015-03-09,"Present",103
"18335",180,2015-03-16,"Present",40
"18336",180,2015-03-23,"Present",19
"18337",180,2015-04-13,"Present",7
"18338",180,2015-04-27,"Present",225
"18339",180,2015-05-04,"Present",36
"18340",180,2015-05-18,"Present",66
"18341",180,2015-05-25,"Present",37
"18342",180,2015-06-08,"Present",56
"18343",180,2015-06-15,"Present",18
"18344",180,2015-06-22,"Present",37
"18345",180,2015-07-06,"Present",177
"18346",180,2015-07-13,"Present",109
"18347",180,2015-09-07,"Present",169
"18348",180,2015-09-14,"Present",117
"18349",180,2015-09-21,"Absent",10
"18350",180,2015-10-05,"Present",22
"18351",180,2015-10-12,"Present",89
"18352",180,2015-10-26,"Present",295
"18353",180,2015-11-02,"Present",63
"18354",180,2015-11-09,"Present",58
"18355",180,2015-11-23,"Present",129
"18356",180,2015-11-30,"Present",82
"18357",180,2015-12-14,"Present",109
"18358",180,2015-12-21,"Present",68
"18359",180,2016-01-18,"Present",67
"18360",180,2016-02-01,"Present",78
"18361",180,2016-02-22,"Present",83
"18362",180,2016-03-07,"Present",157
"18363",180,2016-04-11,"Present",198
"18364",180,2016-04-25,"Present",143
"18365",180,2016-05-09,"Present",68
"18366",180,2016-05-23,"Absent",1
"18367",180,2016-05-23,"Present",61
"18368",180,2016-06-06,"Present",140
"18369",180,2016-06-20,"Present",55
"18370",180,2016-06-27,"Present",6
"18371",180,2016-07-04,"Present",219
"18372",180,2016-09-12,"Present",147
"18373",180,2016-10-03,"Present",139
"18374",180,2016-10-24,"Present",231
"18375",180,2016-11-21,"Present",136
"18376",180,2016-11-28,"Present",40
"18377",180,2016-12-12,"Present",203
"18378",180,2017-01-16,"Present",35
"18379",180,2017-01-30,"Present",10
"18380",180,2017-02-13,"Present",219
"18381",180,2017-02-27,"Present",13
"18382",180,2017-03-13,"Present",116
"18383",180,2017-04-03,"Present",110
"18384",180,2017-04-24,"Absent",1
"18385",180,2017-04-24,"Present",138
"18386",180,2017-05-15,"Present",58
"18387",180,2017-05-29,"Present",20
"18388",180,2017-06-12,"Present",60
"18389",180,2017-07-03,"Present",147
"18390",180,2017-09-11,"Present",128
"18391",180,2017-10-02,"Present",77
"18392",180,2017-10-23,"Present",247
"18393",180,2017-11-13,"Present",92
"18394",180,2017-11-27,"Present",29
"18395",180,2017-12-11,"Present",163
"18396",180,2018-01-22,"Present",117
"18397",180,2018-02-12,"Present",77
"18398",180,2018-03-05,"Absent",124
"18399",180,2018-03-19,"Present",242
"18400",180,2018-04-23,"Present",230
"18401",180,2018-05-07,"Present",18
"18402",180,2018-06-04,"Present",218
"18403",180,2018-06-18,"Present",46
"18404",180,2018-07-09,"Present",157
"18405",180,2018-09-17,"Present",101
"18406",180,2018-10-08,"Present",54
"18407",180,2018-10-29,"Present",262
"18408",180,2018-11-19,"Present",162
"18409",180,2018-12-03,"Absent",1
"18410",180,2018-12-03,"Present",97
"18411",180,2018-12-17,"Present",440
"18412",180,2019-01-14,"Present",1
"18413",180,2019-01-21,"Present",252
"18414",180,2019-02-04,"Absent",2
"18415",180,2019-02-04,"Present",47
"18416",180,2019-02-11,"Present",1
"18417",180,2019-02-18,"Present",372
"18418",180,2019-03-11,"Present",2
"18419",180,2019-03-18,"Present",303
"18420",180,2019-03-25,"Present",2
"18421",180,2019-04-01,"Present",360
"18422",180,2019-04-08,"Present",68
"18423",180,2019-04-15,"Present",6
"18424",180,2019-04-22,"Present",135
"18425",181,2014-07-21,"Present",39
"18426",181,2014-09-15,"Present",2
"18427",181,2014-09-22,"Present",41
"18428",181,2014-10-20,"Present",4
"18429",181,2014-10-27,"Present",54
"18430",181,2014-11-17,"Present",6
"18431",181,2014-11-24,"Present",20
"18432",181,2014-12-01,"Present",51
"18433",181,2014-12-15,"Present",10
"18434",181,2014-12-22,"Present",55
"18435",181,2015-01-12,"Present",5
"18436",181,2015-01-19,"Present",41
"18437",181,2015-02-09,"Present",44
"18438",181,2015-02-16,"Present",7
"18439",181,2015-03-09,"Present",103
"18440",181,2015-03-16,"Present",40
