"","domain_id","PC1","PC2","PC3","name","group","link","country","party","status","euro_domeniu_nume"
"12522",16,-0.0350120214403161,-0.0119604516656929,0.00691994823126345,"Giovanni TOTI","EPP","https://www.votewatch.eu/en/term8-giovanni-toti.html","Italy","Forza Italia","Inactive","Internal market & consumer protection"
"12523",16,-0.0350223919262327,-0.0108401410388165,-0.000190596265959104,"Ulrike TREBESIUS","ECR","https://www.votewatch.eu/en/term8-ulrike-trebesius.html","Germany","Independent","Active","Internal market & consumer protection"
"12524",16,-0.0350333999057361,-0.00663261373935292,-0.000202338456538941,"Ramon TREMOSA i BALCELLS","ALDE/ADLE","https://www.votewatch.eu/en/term8-ramoni-tremosa-i-balcells.html","Spain","Partit Demòcrata Europeu i Català","Active","Internal market & consumer protection"
"12525",16,-0.0350013517144725,-0.0152005889606814,0.00996013284849343,"Mylène TROSZCZYNSKI","ENF","https://www.votewatch.eu/en/term8-mylene-troszczynski.html","France","Rassemblement national","Active","Internal market & consumer protection"
"12526",16,-0.0350253890676585,-0.00551244300029128,0.0107480828384979,"Helga TRÜPEL","Greens/EFA","https://www.votewatch.eu/en/term8-helga-trupel.html","Germany","Bündnis 90/Die Grünen","Active","Internal market & consumer protection"
"12527",16,-0.0350106781948638,-0.00809432837350585,0.00698578516947235,"Claude TURMES","Greens/EFA","https://www.votewatch.eu/en/term8-claude-turmes.html","Luxembourg","Déi Gréng - Les Verts","Inactive","Internal market & consumer protection"
"12528",16,-0.0350262059667596,-0.0101742362228247,-0.000672771687652817,"Kazimierz Michał UJAZDOWSKI","NI","https://www.votewatch.eu/en/term8-kazimierz-michal-ujazdowski.html","Poland","Independent","Active","Internal market & consumer protection"
"12529",16,-0.0350367142760231,-0.00315546717204136,0.00673702576409531,"István UJHELYI","S&D","https://www.votewatch.eu/en/term8-istvan-ujhelyi.html","Hungary","Magyar Szocialista Párt","Active","Internal market & consumer protection"
"12530",16,-0.0350343905945433,-0.00236162644046622,0.00885803838842151,"Marita ULVSKOG","S&D","https://www.votewatch.eu/en/term8-marita-ulvskog.html","Sweden","Arbetarepartiet- Socialdemokraterna","Active","Internal market & consumer protection"
"12531",16,-0.0350327887459193,-0.00822684566438418,0.00147778064110181,"Traian UNGUREANU","EPP","https://www.votewatch.eu/en/term8-traian-ungureanu.html","Romania","Partidul Naţional Liberal","Active","Internal market & consumer protection"
"12532",16,-0.0350222477846764,-0.004583573731077,0.0129458578717473,"Ernest URTASUN","Greens/EFA","https://www.votewatch.eu/en/term8-ernest-urtasun.html","Spain","Iniciativa per Catalunya Verds","Active","Internal market & consumer protection"
"12533",16,-0.0350360688735959,-0.00770661869129077,-0.00281993643339648,"Vladimir URUTCHEV","EPP","https://www.votewatch.eu/en/term8-vladimir-urutchev.html","Bulgaria","Citizens for European Development of Bulgaria","Active","Internal market & consumer protection"
"12534",16,-0.0350306998563716,-0.00861670335538468,0.00025672234179514,"Viktor USPASKICH","ALDE/ADLE","https://www.votewatch.eu/en/term8-viktor-uspaskich.html","Lithuania","Darbo partija","Active","Internal market & consumer protection"
"12535",16,-0.0350327321792173,-0.00601262051378485,0.00176767440561015,"Ivo VAJGL","ALDE/ADLE","https://www.votewatch.eu/en/term8-ivo-vajgl.html","Slovenia","DeSUS - Demokratična Stranka Upokojencev Slovenije","Active","Internal market & consumer protection"
"12536",16,-0.0350363107408011,-0.0058533317294472,0.00132893041234881,"Ramón Luis VALCÁRCEL SISO","EPP","https://www.votewatch.eu/en/term8-ramon-luis-valcarcel-siso.html","Spain","Partido Popular","Active","Internal market & consumer protection"
"12537",16,-0.0350318497585739,-0.00874865633537542,-0.00122483932922958,"Adina-Ioana VĂLEAN","EPP","https://www.votewatch.eu/en/term8-adina-ioana-valean.html","Romania","Partidul Naţional Liberal","Active","Internal market & consumer protection"
"12538",16,-0.035032055674781,-0.00376555278275866,0.00842930697897874,"Elena VALENCIANO","S&D","https://www.votewatch.eu/en/term8-elena-valenciano.html","Spain","Partido Socialista Obrero Español","Active","Internal market & consumer protection"
"12539",16,-0.0350207264942844,-0.00542958316390129,0.0126115879285384,"Marco VALLI","EFDD","https://www.votewatch.eu/en/term8-marco-valli.html","Italy","Independent","Active","Internal market & consumer protection"
"12540",16,-0.0350169309199019,-0.00807902605637927,0.0127447737667618,"Ángela VALLINA","GUE-NGL","https://www.votewatch.eu/en/term8-angela-vallina.html","Spain","Izquierda Xunida","Active","Internal market & consumer protection"
"12541",16,-0.035021536711986,-0.00413253540073158,0.0129203656914436,"Monika VANA","Greens/EFA","https://www.votewatch.eu/en/term8-monika-vana.html","Austria","Die Grünen - Die Grüne Alternative","Active","Internal market & consumer protection"
"12542",16,-0.035035392561413,-0.00181071339852842,0.00893708198498984,"Kathleen VAN BREMPT","S&D","https://www.votewatch.eu/en/term8-kathleen-van-brempt.html","Belgium","Socialistische Partij.Anders","Active","Internal market & consumer protection"
"12543",16,-0.0350246738870348,-0.0107917677497945,-0.00109120363662624,"Geoffrey VAN ORDEN","ECR","https://www.votewatch.eu/en/term8-geoffrey-van-orden.html","United Kingdom","Conservative Party","Active","Internal market & consumer protection"
"12544",16,-0.0350357945786018,-0.00175654269199553,0.00855143840500672,"Derek VAUGHAN","S&D","https://www.votewatch.eu/en/term8-derek-vaughan.html","United Kingdom","Labour Party","Active","Internal market & consumer protection"
"12545",16,-0.035019999004119,-0.00857482532942812,-0.00107984742286906,"Paavo VÄYRYNEN","ALDE/ADLE","https://www.votewatch.eu/en/term8-paavo-vayrynen.html","Finland","Suomen Keskusta","Inactive","Internal market & consumer protection"
"12546",16,-0.0350154769297227,-0.00696988680469237,0.0147307762041613,"Marie-Christine VERGIAT","GUE-NGL","https://www.votewatch.eu/en/term8-marie-christine-vergiat.html","France","Front de Gauche","Active","Internal market & consumer protection"
"12547",16,-0.0350353675440637,-0.0080719783169477,-0.00361566249220925,"Sabine VERHEYEN","EPP","https://www.votewatch.eu/en/term8-sabine-verheyen.html","Germany","Christlich Demokratische Union Deutschlands","Active","Internal market & consumer protection"
"12548",16,-0.0350330050893463,-0.00590911084143427,0.00184806408267245,"Guy VERHOFSTADT","ALDE/ADLE","https://www.votewatch.eu/en/term8-guy-verhofstadt.html","Belgium","Open Vlaamse Liberalen en Democraten","Active","Internal market & consumer protection"
"12549",16,-0.0350165116956872,-0.00934439135937946,0.011455995871918,"Miguel VIEGAS","GUE-NGL","https://www.votewatch.eu/en/term8-miguel-viegas.html","Portugal","Partido Comunista Português","Active","Internal market & consumer protection"
"12550",16,-0.0350093890906569,-0.0129292271847678,0.00737399408787225,"Harald VILIMSKY","ENF","https://www.votewatch.eu/en/term8-harald-vilimsky.html","Austria","Freiheitliche Partei Österreichs","Active","Internal market & consumer protection"
"12551",16,-0.0350360271444485,-0.00187709701579215,0.00833791762740613,"Daniele VIOTTI","S&D","https://www.votewatch.eu/en/term8-daniele-viotti.html","Italy","Partito Democratico","Active","Internal market & consumer protection"
"12552",16,-0.0350342490239185,-0.00819679488616478,-0.00305841794674756,"Henna VIRKKUNEN","EPP","https://www.votewatch.eu/en/term8-henna-virkkunen.html","Finland","Kansallinen Kokoomus","Active","Internal market & consumer protection"
"12553",16,-0.0350188024692121,-0.010782420401509,0.00277014080419641,"Anders Primdahl VISTISEN","ECR","https://www.votewatch.eu/en/term8-anders-primdahl-vistisen.html","Denmark","Dansk Folkeparti","Active","Internal market & consumer protection"
"12554",16,-0.035003733347161,-0.0132166641651815,0.00739003540192674,"Udo VOIGT","NI","https://www.votewatch.eu/en/term8-udo-voigt.html","Germany","Nationaldemokratische Partei Deutschlands","Active","Internal market & consumer protection"
"12555",16,-0.0350360852901972,-0.00792069753921855,-0.00339230283573423,"Axel VOSS","EPP","https://www.votewatch.eu/en/term8-axel-voss.html","Germany","Christlich Demokratische Union Deutschlands","Active","Internal market & consumer protection"
"12556",16,-0.0350348057585743,-0.00749749755954928,0.00142070981182802,"Elissavet VOZEMBERG-VRIONIDI","EPP","https://www.votewatch.eu/en/term8-elissavet-vozemberg-vrionidi.html","Greece","Nea Demokratia","Active","Internal market & consumer protection"
"12557",16,-0.0350337563442391,-0.00824799345467524,-0.00229544309755786,"Jarosław WAŁĘSA","EPP","https://www.votewatch.eu/en/term8-jaroslaw-walesa.html","Poland","Platforma Obywatelska","Active","Internal market & consumer protection"
"12558",16,-0.035035552608823,-0.00226209206383413,0.00842360211234379,"Julie WARD","S&D","https://www.votewatch.eu/en/term8-julie-ward.html","United Kingdom","Labour Party","Active","Internal market & consumer protection"
"12559",16,-0.0350355065177131,-0.00778980286002203,-0.00174106277956388,"Manfred WEBER","EPP","https://www.votewatch.eu/en/term8-manfred-weber.html","Germany","Christlich-Soziale Union in Bayern e.V.","Active","Internal market & consumer protection"
"12560",16,-0.0350317147958013,-0.00754284098057497,0.000437307087254208,"Renate WEBER","ALDE/ADLE","https://www.votewatch.eu/en/term8-renate-weber.html","Romania","ALDE Romania","Active","Internal market & consumer protection"
"12561",16,-0.0350348790099936,-0.00188066227834492,0.00909719526368947,"Josef WEIDENHOLZER","S&D","https://www.votewatch.eu/en/term8-josef-weidenholzer.html","Austria","Sozialdemokratische Partei Österreichs","Active","Internal market & consumer protection"
"12562",16,-0.0350231949524861,-0.00433910138456783,0.00683625915565572,"Jakob von WEIZSÄCKER","S&D","https://www.votewatch.eu/en/term8-jakob-von-weizsacker.html","Germany","Sozialdemokratische Partei Deutschlands","Inactive","Internal market & consumer protection"
"12563",16,-0.0350217842730585,-0.00928660220743784,-0.00319649847567515,"Bogdan Brunon WENTA","EPP","https://www.votewatch.eu/en/term8-bogdan-brunon-wenta.html","Poland","Platforma Obywatelska","Inactive","Internal market & consumer protection"
"12564",16,-0.0350363521697435,-0.00225963852798579,0.00826111174563897,"Martina WERNER","S&D","https://www.votewatch.eu/en/term8-martina-werner.html","Germany","Sozialdemokratische Partei Deutschlands","Active","Internal market & consumer protection"
"12565",16,-0.0350351224970486,-0.00573303174932718,0.00644886645170143,"Kerstin WESTPHAL","S&D","https://www.votewatch.eu/en/term8-kerstin-westphal.html","Germany","Sozialdemokratische Partei Deutschlands","Active","Internal market & consumer protection"
"12566",16,-0.0350348845389023,-0.00843962741177587,-0.00297411190537839,"Rainer WIELAND","EPP","https://www.votewatch.eu/en/term8-rainer-wieland.html","Germany","Christlich Demokratische Union Deutschlands","Active","Internal market & consumer protection"
"12567",16,-0.0350300596721913,-0.00737708583849366,0.00341919034189167,"Cecilia WIKSTRÖM","ALDE/ADLE","https://www.votewatch.eu/en/term8-cecilia-wikstrom.html","Sweden","Liberalerna","Active","Internal market & consumer protection"
"12568",16,-0.0350164740859924,-0.00789303871524017,0.00669618828146109,"Dame Glenis WILLMOTT","S&D","https://www.votewatch.eu/en/term8-dame-glenis-willmott.html","United Kingdom","Labour Party","Inactive","Internal market & consumer protection"
"12569",16,-0.0350087633313263,-0.0129218665281518,0.00824536941638849,"Kristina WINBERG","ECR","https://www.votewatch.eu/en/term8-kristina-winberg.html","Sweden","Sverigedemokraterna","Active","Internal market & consumer protection"
"12570",16,-0.0350337064924213,-0.00856268532649283,-0.00263879473483772,"Hermann WINKLER","EPP","https://www.votewatch.eu/en/term8-hermann-winkler.html","Germany","Christlich Demokratische Union Deutschlands","Active","Internal market & consumer protection"
"12571",16,-0.0350358735287185,-0.00787047665359457,-0.0023772012940146,"Iuliu WINKLER","EPP","https://www.votewatch.eu/en/term8-iuliu-winkler.html","Romania","Uniunea Democrată Maghiară din România","Active","Internal market & consumer protection"
"12572",16,-0.0350240782300149,-0.0108268971901655,0.00120187831622983,"Jadwiga WIŚNIEWSKA","ECR","https://www.votewatch.eu/en/term8-jadwiga-wisniewska.html","Poland","Prawo i Sprawiedliwość","Active","Internal market & consumer protection"
"12573",16,-0.0350131427815417,-0.0113137601501404,0.00505860618100607,"Janusz WOJCIECHOWSKI","ECR","https://www.votewatch.eu/en/term8-janusz-wojciechowski.html","Poland","Prawo i Sprawiedliwość","Inactive","Internal market & consumer protection"
"12574",16,-0.0350001189580293,-0.0157236972967426,0.00905852594190793,"Steven WOOLFE","NI","https://www.votewatch.eu/en/term8-steven-woolfe.html","United Kingdom","Independent","Active","Internal market & consumer protection"
"12575",16,-0.0350354670729159,-0.00699202341873571,0.000425331863301141,"Anna ZÁBORSKÁ","EPP","https://www.votewatch.eu/en/term8-anna-zaborska.html","Slovakia","Kresťanskodemokratické hnutie","Active","Internal market & consumer protection"
"12576",16,-0.0350301838945506,-0.00965282070022059,0.000168904857694652,"Theodoros ZAGORAKIS","EPP","https://www.votewatch.eu/en/term8-theodoros-zagorakis.html","Greece","Nea Demokratia","Active","Internal market & consumer protection"
"12577",16,-0.0350282146959598,-0.0100401271796409,0.000927139287185677,"Jan ZAHRADIL","ECR","https://www.votewatch.eu/en/term8-jan-zahradil.html","Czech Republic","Občanská demokratická strana","Active","Internal market & consumer protection"
"12578",16,-0.0350285656541631,-0.00658766713856699,0.00949549509762412,"Boris ZALA","S&D","https://www.votewatch.eu/en/term8-boris-zala.html","Slovakia","SMER-Sociálna demokracia","Active","Internal market & consumer protection"
"12579",16,-0.0350165024214067,-0.00939550355383326,0.00216436739777391,"Pablo ZALBA BIDEGAIN","EPP","https://www.votewatch.eu/en/term8-pablo-zalba-bidegain.html","Spain","Partido Popular","Inactive","Internal market & consumer protection"
"12580",16,-0.0350164555590533,-0.0100127027307791,0.0099176965645011,"Marco ZANNI","ENF","https://www.votewatch.eu/en/term8-marco-zanni.html","Italy","Lega Nord","Active","Internal market & consumer protection"
"12581",16,-0.0350326000163567,-0.00365995788243804,0.00901550784489273,"Flavio ZANONATO","S&D","https://www.votewatch.eu/en/term8-flavio-zanonato.html","Italy","Articolo UNO – Movimento Democratico e Progressista","Active","Internal market & consumer protection"
"12582",16,-0.0350106745521179,-0.0119507402622451,0.0117253040848253,"Sotirios ZARIANOPOULOS","NI","https://www.votewatch.eu/en/term8-sotirios-zarianopoulos.html","Greece","Communist Party of Greece","Active","Internal market & consumer protection"
"12583",16,-0.0350147451500506,-0.0071627390841572,0.00766021907456436,"Tatjana ŽDANOKA","Greens/EFA","https://www.votewatch.eu/en/term8-tatjana-zdanoka.html","Latvia","Latvijas Krievu savienība","Inactive","Internal market & consumer protection"
"12584",16,-0.0350332389888149,-0.00870077285518388,-0.00226318205603882,"Tomáš ZDECHOVSKÝ","EPP","https://www.votewatch.eu/en/term8-tomas-zdechovsky.html","Czech Republic","Křesťanská a demokratická unie - Československá strana lidová","Active","Internal market & consumer protection"
"12585",16,-0.035035068746669,-0.0079881288819721,-0.0023288646144796,"Bogdan Andrzej ZDROJEWSKI","EPP","https://www.votewatch.eu/en/term8-bogdan-andrzej-zdrojewski.html","Poland","Platforma Obywatelska","Active","Internal market & consumer protection"
"12586",16,-0.035034739739414,-0.00801451456272587,-0.000832193396438587,"Joachim ZELLER","EPP","https://www.votewatch.eu/en/term8-joachim-zeller.html","Germany","Christlich Demokratische Union Deutschlands","Active","Internal market & consumer protection"
"12587",16,-0.0350332126293636,-0.00384170601656402,0.00807261558852377,"Janusz ZEMKE","S&D","https://www.votewatch.eu/en/term8-janusz-zemke.html","Poland","Sojusz Lewicy Demokratycznej - Unia Pracy","Active","Internal market & consumer protection"
"12588",16,-0.0350281338067702,-0.0100194085072041,0.000718705683043833,"Roberts ZĪLE","ECR","https://www.votewatch.eu/en/term8-roberts-zile.html","Latvia","Nacionālā apvienība ""Visu Latvijai!""-""Tēvzemei un Brīvībai/LNNK""","Active","Internal market & consumer protection"
"12589",16,-0.0350216613376654,-0.00840814388249576,0.0108214374618447,"Gabriele ZIMMER","GUE-NGL","https://www.votewatch.eu/en/term8-gabriele-zimmer.html","Germany","DIE LINKE.","Active","Internal market & consumer protection"
"12590",16,-0.03502605729188,-0.00911241375448088,0.00518196216684769,"Jana ŽITŇANSKÁ","ECR","https://www.votewatch.eu/en/term8-jana-zitnanska.html","Slovakia","NOVA","Active","Internal market & consumer protection"
"12591",16,-0.0350285159080785,-0.00998216498970216,-0.000166477013995169,"Kosma ZŁOTOWSKI","ECR","https://www.votewatch.eu/en/term8-kosma-zlotowski.html","Poland","Prawo i Sprawiedliwość","Active","Internal market & consumer protection"
"12592",16,-0.0350126513626593,-0.013109950537111,0.00597883059847105,"Stanisław ŻÓŁTEK","ENF","https://www.votewatch.eu/en/term8-stanislaw-zoltek.html","Poland","Kongres Nowej Prawicy","Active","Internal market & consumer protection"
"12593",16,-0.0350353580017128,-0.00273052763749879,0.00804313641041761,"Carlos ZORRINHO","S&D","https://www.votewatch.eu/en/term8-carlos-zorrinho.html","Portugal","Partido Socialista","Active","Internal market & consumer protection"
"12594",16,-0.035016492429593,-0.0111131956984275,0.00762612622798018,"Inês Cristina ZUBER","GUE-NGL","https://www.votewatch.eu/en/term8-ines-cristina-zuber.html","Portugal","Partido Comunista Português","Inactive","Internal market & consumer protection"
"12595",16,-0.0350248144809077,-0.0069030647627741,0.0104574633783527,"Marco ZULLO","EFDD","https://www.votewatch.eu/en/term8-marco-zullo.html","Italy","Movimento 5 Stelle","Active","Internal market & consumer protection"
"12596",16,-0.0350347591107544,-0.0082916756155351,-0.00151899630504615,"Milan ZVER","EPP","https://www.votewatch.eu/en/term8-milan-zver.html","Slovenia","Slovenska demokratska stranka","Active","Internal market & consumer protection"
"12597",16,-0.0350345781547591,-0.00808542844497453,-0.00195427958603459,"Tadeusz ZWIEFKA","EPP","https://www.votewatch.eu/en/term8-tadeusz-zwiefka.html","Poland","Platforma Obywatelska","Active","Internal market & consumer protection"
"12598",16,-0.0350164361741978,-0.00794023406636158,0.0133194075068983,"Tania GONZÁLEZ PEÑAS  This person became MEP later than the general start of the term.","GUE-NGL","https://www.votewatch.eu/en/term8-tania-gonzalez-penas.html","Spain","PODEMOS","Active","Internal market & consumer protection"
"12599",16,-0.0350226041257224,-0.00627841953356815,0.0115166151918228,"Linnéa ENGSTRÖM  This person became MEP later than the general start of the term.","Greens/EFA","https://www.votewatch.eu/en/term8-linnea-engstrom.html","Sweden","Miljöpartiet de gröna","Active","Internal market & consumer protection"
"12600",16,-0.0350194006630264,-0.00992683731972222,-6.5226500787144e-05,"Sander LOONES  This person became MEP later than the general start of the term.","ECR","https://www.votewatch.eu/en/term8-sander-loones.html","Belgium","Nieuw-Vlaamse Alliantie","Inactive","Internal market & consumer protection"
"12601",16,-0.0350347031636006,-0.00775238178596091,-0.000201050691788018,"Lefteris CHRISTOFOROU  This person became MEP later than the general start of the term.","EPP","https://www.votewatch.eu/en/term8-lefteris-christoforou.html","Cyprus","Democratic Rally","Active","Internal market & consumer protection"
"12602",16,-0.0350343872724668,-0.00682664533662401,0.00211941117116591,"Carlos ITURGAIZ  This person became MEP later than the general start of the term.","EPP","https://www.votewatch.eu/en/term8-carlos-iturgaiz.html","Spain","Partido Popular","Active","Internal market & consumer protection"
"12603",16,-0.0350318948790048,-0.00694458771127579,0.000766281944069812,"Urmas PAET  This person became MEP later than the general start of the term.","ALDE/ADLE","https://www.votewatch.eu/en/term8-urmas-paet.html","Estonia","Eesti Reformierakond","Active","Internal market & consumer protection"
"12604",16,-0.0350313289618681,-0.00564329218488492,0.00800581680401569,"Emilian PAVEL  This person became MEP later than the general start of the term.","S&D","https://www.votewatch.eu/en/term8-emilian-pavel.html","Romania","Partidul Social Democrat","Active","Internal market & consumer protection"
"12605",16,-0.0350339724540478,-0.00788970761855499,0.000311207343910455,"Inese VAIDERE  This person became MEP later than the general start of the term.","EPP","https://www.votewatch.eu/en/term8-inese-vaidere.html","Latvia","Partija ""VIENOTĪBA""","Active","Internal market & consumer protection"
"12606",16,-0.0350351734241248,-0.00748853341988802,0.00103018059011298,"Tom VANDENKENDELAERE  This person became MEP later than the general start of the term.","EPP","https://www.votewatch.eu/en/term8-tom-vandenkendelaere.html","Belgium","Christen-Democratisch & Vlaams","Active","Internal market & consumer protection"
"12607",16,-0.0350333342485196,-0.0075851679040587,-0.000924407788065886,"Enrique CALVET CHAMBON  This person became MEP later than the general start of the term.","ALDE/ADLE","https://www.votewatch.eu/en/term8-enrique-calvet-chambon.html","Spain","Independiente","Active","Internal market & consumer protection"
"12608",16,-0.0350325190716978,-0.00882243501080434,-0.00089114376368986,"Andrey NOVAKOV  This person became MEP later than the general start of the term.","EPP","https://www.votewatch.eu/en/term8-andrey-novakov.html","Bulgaria","Citizens for European Development of Bulgaria","Active","Internal market & consumer protection"
"12609",16,-0.035026676109357,-0.00966004830824205,0.00150482335517193,"Daniel DALTON  This person became MEP later than the general start of the term.","ECR","https://www.votewatch.eu/en/term8-daniel-dalton.html","United Kingdom","Conservative Party","Active","Internal market & consumer protection"
"12610",16,-0.035030822274326,-0.00651674274078449,0.00353038745737161,"Anneleen VAN BOSSUYT  This person became MEP later than the general start of the term.","ECR","https://www.votewatch.eu/en/term8-anneleen-van-bossuyt.html","Belgium","Nieuw-Vlaamse Alliantie","Active","Internal market & consumer protection"
"12611",16,-0.0350331948357909,-0.00569921144123451,0.000565583675883964,"Hilde VAUTMANS  This person became MEP later than the general start of the term.","ALDE/ADLE","https://www.votewatch.eu/en/term8-hilde-vautmans.html","Belgium","Open Vlaamse Liberalen en Democraten","Active","Internal market & consumer protection"
"12612",16,-0.0350199361762918,-0.00664739001545475,0.0130974813440426,"Stelios KOULOGLOU  This person became MEP later than the general start of the term.","GUE-NGL","https://www.votewatch.eu/en/term8-stelios-kouloglou.html","Greece","Coalition of the Radical Left","Active","Internal market & consumer protection"
"12613",16,-0.0350175937391471,-0.00700918430577555,0.0134548528363156,"Miguel URBÁN CRESPO  This person became MEP later than the general start of the term.","GUE-NGL","https://www.votewatch.eu/en/term8-miguel-urban-crespo.html","Spain","PODEMOS","Active","Internal market & consumer protection"
"12614",16,-0.0350318415573254,-0.00273392028739888,0.00885190996963857,"Damiano ZOFFOLI  This person became MEP later than the general start of the term.","S&D","https://www.votewatch.eu/en/term8-damiano-zoffoli.html","Italy","Partito Democratico","Active","Internal market & consumer protection"
"12615",16,-0.0350193483029458,-0.00692972426391957,0.0128554236388784,"Estefanía TORRES MARTÍNEZ  This person became MEP later than the general start of the term.","GUE-NGL","https://www.votewatch.eu/en/term8-estefania-torres-martinez.html","Spain","PODEMOS","Active","Internal market & consumer protection"
"12616",16,-0.0350309203492159,-0.00809323433058487,-0.000488438499210891,"Mihai ŢURCANU  This person became MEP later than the general start of the term.","EPP","https://www.votewatch.eu/en/term8-mihai-turcanu.html","Romania","Partidul Naţional Liberal","Active","Internal market & consumer protection"
"12617",16,-0.035021818507628,-0.00851324073674565,0.000163094343900499,"Hannu TAKKULA  This person became MEP later than the general start of the term.","ALDE/ADLE","https://www.votewatch.eu/en/term8-hannu-takkula.html","Finland","Suomen Keskusta","Inactive","Internal market & consumer protection"
"12618",16,-0.0350233751195104,-0.00957214243280015,0.00305689542026053,"Pirkko RUOHONEN-LERNER  This person became MEP later than the general start of the term.","ECR","https://www.votewatch.eu/en/term8-pirkko-ruohonen-lerner.html","Finland","Perussuomalaiset","Active","Internal market & consumer protection"
"12619",16,-0.035027139442327,-0.00927539200616385,0.00117949489067834,"Edward CZESAK  This person became MEP later than the general start of the term.","ECR","https://www.votewatch.eu/en/term8-edward-czesak.html","Poland","Prawo i Sprawiedliwość","Active","Internal market & consumer protection"
"12620",16,-0.0350312724214706,-0.00251679821923014,0.00917133246473767,"Karoline GRASWANDER-HAINZ  This person became MEP later than the general start of the term.","S&D","https://www.votewatch.eu/en/term8-karoline-graswander-hainz.html","Austria","Sozialdemokratische Partei Österreichs","Active","Internal market & consumer protection"
"12621",16,-0.0350292971768088,-0.00704642939098392,0.00375988086022792,"Stefano MAULLU  This person became MEP later than the general start of the term.","ECR","https://www.votewatch.eu/en/term8-stefano-maullu.html","Italy","FRATELLI D' ITALIA","Active","Internal market & consumer protection"
"12622",16,-0.0350148960055623,-0.00790523772228169,0.0139289883057709,"Nikolaos CHOUNTIS  This person became MEP later than the general start of the term.","GUE-NGL","https://www.votewatch.eu/en/term8-nikolaos-chountis.html","Greece","Popular Unity","Active","Internal market & consumer protection"
"12623",16,-0.0350056602948554,-0.0141228723865036,0.00912683616452936,"Auke ZIJLSTRA  This person became MEP later than the general start of the term.","ENF","https://www.votewatch.eu/en/term8-auke-zijlstra.html","Netherlands","Partij voor de Vrijheid","Active","Internal market & consumer protection"
"12624",16,-0.035030617888275,-0.00622869982364659,0.00246587579520619,"Jasenko SELIMOVIC  This person became MEP later than the general start of the term.","ALDE/ADLE","https://www.votewatch.eu/en/term8-jasenko-selimovic.html","Sweden","Liberalerna","Active","Internal market & consumer protection"
"12625",16,-0.035016797236151,-0.00719351637645407,0.0133294528274637,"Xabier BENITO ZILUAGA  This person became MEP later than the general start of the term.","GUE-NGL","https://www.votewatch.eu/en/term8-xabier-benito-ziluaga.html","Spain","PODEMOS","Active","Internal market & consumer protection"
"12626",16,-0.0350292837911895,-0.0072870142067791,0.00111926391419291,"María Teresa GIMÉNEZ BARBAT  This person became MEP later than the general start of the term.","ALDE/ADLE","https://www.votewatch.eu/en/term8-maria-teresa-gimenez-barbat.html","Spain","-","Active","Internal market & consumer protection"
"12627",16,-0.0350260263411181,-0.00941160637198375,0.0013709796745464,"Czesław HOC  This person became MEP later than the general start of the term.","ECR","https://www.votewatch.eu/en/term8-czeslaw-hoc.html","Poland","Prawo i Sprawiedliwość","Active","Internal market & consumer protection"
"12628",16,-0.0350268561957062,-0.00920150504060671,0.00112253951536233,"Sławomir KŁOSOWSKI  This person became MEP later than the general start of the term.","ECR","https://www.votewatch.eu/en/term8-slawomir-klosowski.html","Poland","Prawo i Sprawiedliwość","Active","Internal market & consumer protection"
"12629",16,-0.0350143212786544,-0.0088943461213695,0.0121307542941581,"João PIMENTA LOPES  This person became MEP later than the general start of the term.","GUE-NGL","https://www.votewatch.eu/en/term8-joao-pimenta-lopes.html","Portugal","Partido Comunista Português","Active","Internal market & consumer protection"
"12630",16,-0.0350257186804848,-0.00883930867526085,0.00506444152554286,"Carolina PUNSET  This person became MEP later than the general start of the term.","ALDE/ADLE","https://www.votewatch.eu/en/term8-carolina-punset.html","Spain","Independiente","Active","Internal market & consumer protection"
"12631",16,-0.0350160682492047,-0.00922285680710166,0.0104520659476185,"Jaromír KOHLÍČEK  This person became MEP later than the general start of the term.","GUE-NGL","https://www.votewatch.eu/en/term8-jaromir-kohlicek.html","Czech Republic","Komunistická strana Čech a Moravy","Active","Internal market & consumer protection"
"12632",16,-0.0350277196887632,-0.00813239959687352,0.00260750035699517,"Morten LØKKEGAARD  This person became MEP later than the general start of the term.","ALDE/ADLE","https://www.votewatch.eu/en/term8-morten-l-kkegaard.html","Denmark","Venstre, Danmarks Liberale Parti","Active","Internal market & consumer protection"
"12633",16,-0.0350243830272358,-0.00680939339434401,0.00311069735777502,"Lieve WIERINCK  This person became MEP later than the general start of the term.","ALDE/ADLE","https://www.votewatch.eu/en/term8-lieve-wierinck.html","Belgium","Open Vlaamse Liberalen en Democraten","Active","Internal market & consumer protection"
"12634",16,-0.0350160633035571,-0.00981126774085564,0.00499894505175122,"Laima Liucija ANDRIKIENĖ  This person became MEP later than the general start of the term.","EPP","https://www.votewatch.eu/en/term8-laima-liucija-andrikiene.html","Lithuania","Tėvynės sąjunga-Lietuvos krikščionys demokratai","Active","Internal market & consumer protection"
"12635",16,-0.0350066844975402,-0.00678369665241331,0.0139159271295157,"Jakop DALUNDE  This person became MEP later than the general start of the term.","Greens/EFA","https://www.votewatch.eu/en/term8-jakop-dalunde.html","Sweden","Miljöpartiet de gröna","Active","Internal market & consumer protection"
"12636",16,-0.0350058710156085,-0.0101311685721874,0.0121672818011142,"Angelo CIOCCA  This person became MEP later than the general start of the term.","ENF","https://www.votewatch.eu/en/term8-angelo-ciocca.html","Italy","Lega Nord","Active","Internal market & consumer protection"
